stream_type,timestamp_ms,sensor_nanos,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,has_fix,latitude,longitude,altitude,accuracy,speed,bearing,sats_view,sats_used,registered,cell_type,cell_id,mcc,mnc,lac,tac,pci,arfcn,signal_dbm,signal_metric,signal_level,operator
SENSOR,1789662443509,42173764495810,-2.0632114,7.4700933,8.188539,3.806298,4.8181953,0.6108647,-12.525001,34.800003,-32.100002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443526,42173774495810,-2.0632114,7.4700933,8.188539,3.806298,4.8181953,0.6108647,21.900002,15.750001,-45.825,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443587,42173804068987,-2.169991,6.538089,1.061815,3.806298,4.8181953,0.6108647,21.900002,15.750001,-45.825,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443605,42173864495810,-2.169991,6.538089,1.061815,-0.73685557,-4.603782,-1.3196205,21.900002,15.750001,-45.825,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443622,42173874495810,-2.169991,6.538089,1.061815,-0.73685557,-4.603782,-1.3196205,16.35,18.300001,-51.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443691,42173908255497,-5.10419,4.1850467,5.055137,-0.73685557,-4.603782,-1.3196205,16.35,18.300001,-51.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443708,42173964495810,-5.10419,4.1850467,5.055137,-0.72173667,-4.3962407,-0.7116574,16.35,18.300001,-51.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443726,42173974495810,-5.10419,4.1850467,5.055137,-0.72173667,-4.3962407,-0.7116574,-23.625,34.575,-47.775,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443796,42174012442007,-5.857032,4.4608197,5.3536415,-0.72173667,-4.3962407,-0.7116574,-23.625,34.575,-47.775,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443804,42174064495810,-5.857032,4.4608197,5.3536415,-2.0277655,-2.6380193,0.6575959,-23.625,34.575,-47.775,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443830,42174074495810,-5.857032,4.4608197,5.3536415,-2.0277655,-2.6380193,0.6575959,-32.025,38.775,-39.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443899,42174116628466,-2.7448666,5.0401816,9.139686,-2.0277655,-2.6380193,0.6575959,-32.025,38.775,-39.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662443900,,,,,,,,,,,true,11.05530955,76.92710155,378.3358154296875,3.7900925,0.0,,97,50,,,,,,,,,,,,,
SENSOR,1789662443913,42174164495810,-2.7448666,5.0401816,9.139686,-0.70478517,-1.711643,0.48762277,-32.025,38.775,-39.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662444000,,,,,,,,,,,true,11.05531167,76.9271026,378.4033203125,3.7900925,0.0,,97,50,,,,,,,,,,,,,
SENSOR,1789662443925,42174174495810,-2.7448666,5.0401816,9.139686,-0.70478517,-1.711643,0.48762277,-37.125,44.775,-21.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444004,42174264495810,-2.7448666,5.0401816,9.139686,-0.8393281,-1.0251837,0.07987056,-37.125,44.775,-21.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444004,42174220814976,-1.192523,5.7194443,8.630014,-0.8393281,-1.0251837,0.07987056,-37.125,44.775,-21.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444031,42174274495810,-1.192523,5.7194443,8.630014,-0.8393281,-1.0251837,0.07987056,-38.325,44.775,-14.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444108,42174325001435,-0.12562318,3.8730826,8.922237,-0.8393281,-1.0251837,0.07987056,-38.325,44.775,-14.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444109,42174364495810,-0.12562318,3.8730826,8.922237,-0.34055707,0.38576108,-0.2727511,-38.325,44.775,-14.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444126,42174374495810,-0.12562318,3.8730826,8.922237,-0.34055707,0.38576108,-0.2727511,-37.95,44.550003,-12.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444203,42174464495810,-0.12562318,3.8730826,8.922237,0.43478295,0.4670061,-0.08032871,-37.95,44.550003,-12.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444212,42174429187893,-1.0046864,4.1168513,9.545269,0.43478295,0.4670061,-0.08032871,-37.95,44.550003,-12.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444229,42174474495810,-1.0046864,4.1168513,9.545269,0.43478295,0.4670061,-0.08032871,-37.2,42.300003,-15.375001,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662444235,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662444307,42174564495810,-1.0046864,4.1168513,9.545269,0.18188497,0.6924152,0.218995,-37.2,42.300003,-15.375001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444315,42174533374351,-0.9768698,4.866403,7.940283,0.18188497,0.6924152,0.218995,-37.2,42.300003,-15.375001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444325,42174574495810,-0.9768698,4.866403,7.940283,0.18188497,0.6924152,0.218995,-34.725002,42.0,-21.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444404,42174664495810,-0.9768698,4.866403,7.940283,0.05635227,0.019089522,0.10705404,-34.725002,42.0,-21.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444420,42174637560757,-1.2502499,4.861019,8.008778,0.05635227,0.019089522,0.10705404,-34.725002,42.0,-21.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444428,42174674495810,-1.2502499,4.861019,8.008778,0.05635227,0.019089522,0.10705404,-31.2,41.100002,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444507,42174764495810,-1.2502499,4.861019,8.008778,0.20998475,0.54336417,0.19654572,-31.2,41.100002,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444525,42174741747216,-1.2032907,5.63091,7.891529,0.20998475,0.54336417,0.19654572,-31.2,41.100002,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444526,42174774495810,-1.2032907,5.63091,7.891529,0.20998475,0.54336417,0.19654572,-29.475,40.800003,-26.1,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444602,42174864495810,-1.2032907,5.63091,7.891529,-0.06505709,-0.05009091,0.011148281,-29.475,40.800003,-26.1,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444628,42174845933622,-1.4889339,5.558527,8.110771,-0.06505709,-0.05009091,0.011148281,-29.475,40.800003,-26.1,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444630,42174874495810,-1.4889339,5.558527,8.110771,-0.06505709,-0.05009091,0.011148281,-28.650002,40.5,-26.550001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444708,42174964495810,-1.4889339,5.558527,8.110771,-0.05589412,0.0792597,0.06734783,-28.650002,40.5,-26.550001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444725,42174974495810,-1.4889339,5.558527,8.110771,-0.05589412,0.0792597,0.06734783,-27.825,40.5,-27.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444732,42174950120028,-1.7659031,4.938786,8.335996,-0.05589412,0.0792597,0.06734783,-27.825,40.5,-27.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444802,42175064495810,-1.7659031,4.938786,8.335996,-0.14721839,0.003359756,-0.12324196,-27.825,40.5,-27.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444828,42175074495810,-1.7659031,4.938786,8.335996,-0.14721839,0.003359756,-0.12324196,-28.2,40.425003,-26.1,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444837,42175054306435,-1.7350955,4.5224347,8.169097,-0.14721839,0.003359756,-0.12324196,-28.2,40.425003,-26.1,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662444899,,,,,,,,,,,true,11.05531167,76.9271026,378.4033203125,3.7900925,0.0,,97,58,,,,,,,,,,,,,
SENSOR,1789662444911,42175164495810,-1.7350955,4.5224347,8.169097,-0.081703156,0.28863358,-0.024281872,-28.2,40.425003,-26.1,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662445000,,,,,,,,,,,true,11.05531315,76.92710142,377.90008544921875,3.7900925,0.0,,97,58,,,,,,,,,,,,,
SENSOR,1789662444923,42175174495810,-1.7350955,4.5224347,8.169097,-0.081703156,0.28863358,-0.024281872,-26.7,39.825,-28.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662444940,42175158492841,-2.32373,4.260421,8.383852,-0.081703156,0.28863358,-0.024281872,-26.7,39.825,-28.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445002,42175264495810,-2.32373,4.260421,8.383852,-0.41874775,-0.21105376,-0.32635447,-26.7,39.825,-28.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445027,42175274495810,-2.32373,4.260421,8.383852,-0.41874775,-0.21105376,-0.32635447,-28.275002,39.975002,-24.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445045,42175262679247,-2.5872395,4.004688,8.414361,-0.41874775,-0.21105376,-0.32635447,-28.275002,39.975002,-24.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445105,42175364495810,-2.5872395,4.004688,8.414361,-0.2151771,0.73853546,0.38453934,-28.275002,39.975002,-24.975,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445123,42175374495810,-2.5872395,4.004688,8.414361,-0.2151771,0.73853546,0.38453934,-25.125002,40.125,-26.175001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445150,42175366865601,-3.266801,4.747659,8.985647,-0.2151771,0.73853546,0.38453934,-25.125002,40.125,-26.175001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445202,42175464495810,-3.266801,4.747659,8.985647,-0.18371756,0.65561056,0.7806851,-25.125002,40.125,-26.175001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445228,42175474495810,-3.266801,4.747659,8.985647,-0.18371756,0.65561056,0.7806851,-20.475,42.15,-27.000002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445254,42175471051955,-3.5647075,5.0676994,9.74477,-0.18371756,0.65561056,0.7806851,-20.475,42.15,-27.000002,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662445257,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662445305,42175564495810,-3.5647075,5.0676994,9.74477,0.6620246,1.3471094,1.0613774,-20.475,42.15,-27.000002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445323,42175574495810,-3.5647075,5.0676994,9.74477,0.6620246,1.3471094,1.0613774,-12.525001,43.2,-31.725,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445358,42175575238310,-3.8536408,5.7966127,8.130512,0.6620246,1.3471094,1.0613774,-12.525001,43.2,-31.725,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445410,42175664495810,-3.8536408,5.7966127,8.130512,0.013744457,1.6670498,1.7472258,-12.525001,43.2,-31.725,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445428,42175674495810,-3.8536408,5.7966127,8.130512,0.013744457,1.6670498,1.7472258,-0.975,42.675003,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445462,42175679424664,-0.6451648,4.432704,7.9295154,0.013744457,1.6670498,1.7472258,-0.975,42.675003,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445506,42175764495810,-0.6451648,4.432704,7.9295154,0.09789107,0.41599888,0.57360196,-0.975,42.675003,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445523,42175774495810,-0.6451648,4.432704,7.9295154,0.09789107,0.41599888,0.57360196,5.925,41.850002,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445569,42175783611018,-0.5703891,4.9582276,7.522735,0.09789107,0.41599888,0.57360196,5.925,41.850002,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445610,42175864495810,-0.5703891,4.9582276,7.522735,-0.218995,-0.45906484,-0.265268,5.925,41.850002,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445628,42175874495810,-0.5703891,4.9582276,7.522735,-0.218995,-0.45906484,-0.265268,5.7000003,41.850002,-34.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445671,42175887797320,-2.12363,5.4224353,7.275975,-0.218995,-0.45906484,-0.265268,5.7000003,41.850002,-34.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445705,42175964495810,-2.12363,5.4224353,7.275975,-0.07192932,-0.2887863,-0.43386668,5.7000003,41.850002,-34.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445723,42175974495810,-2.12363,5.4224353,7.275975,-0.07192932,-0.2887863,-0.43386668,2.5500002,42.45,-33.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445774,42175991983674,-4.0510488,6.033203,7.487142,-0.07192932,-0.2887863,-0.43386668,2.5500002,42.45,-33.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445809,42176064495810,-4.0510488,6.033203,7.487142,-0.016493347,-0.40469787,-0.040317073,2.5500002,42.45,-33.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445827,42176074495810,-4.0510488,6.033203,7.487142,-0.016493347,-0.40469787,-0.040317073,0.82500005,42.600002,-34.725002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445878,42176096169976,-3.327519,5.945865,6.996015,-0.016493347,-0.40469787,-0.040317073,0.82500005,42.600002,-34.725002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662445902,,,,,,,,,,,true,11.05531315,76.92710142,377.90008544921875,3.7900925,0.0,,97,59,,,,,,,,,,,,,
SENSOR,1789662445915,42176164495810,-3.327519,5.945865,6.996015,-0.062155485,-0.048869178,0.040622503,0.82500005,42.600002,-34.725002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662446000,,,,,,,,,,,true,11.05531378,76.92710484,378.41082763671875,3.7900925,0.0,,97,59,,,,,,,,,,,,,
SENSOR,1789662445923,42176174495810,-3.327519,5.945865,6.996015,-0.062155485,-0.048869178,0.040622503,0.52500004,42.600002,-33.75,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662445983,42176200356278,-2.3973093,5.3967123,7.5813594,-0.062155485,-0.048869178,0.040622503,0.52500004,42.600002,-33.75,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446009,42176264495810,-2.3973093,5.3967123,7.5813594,-0.071776606,-0.22388192,-0.19517128,0.52500004,42.600002,-33.75,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446027,42176274495810,-2.3973093,5.3967123,7.5813594,-0.071776606,-0.22388192,-0.19517128,-1.0500001,43.125,-33.375,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446086,42176304542528,-2.7472596,5.5543394,7.7874413,-0.071776606,-0.22388192,-0.19517128,-1.0500001,43.125,-33.375,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446105,42176364495810,-2.7472596,5.5543394,7.7874413,0.04001164,-0.15790853,-0.23075415,-1.0500001,43.125,-33.375,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446122,42176374495810,-2.7472596,5.5543394,7.7874413,0.04001164,-0.15790853,-0.23075415,-3.45,43.575,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446192,42176408728830,-3.4893336,5.517251,7.969595,0.04001164,-0.15790853,-0.23075415,-3.45,43.575,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446208,42176464495810,-3.4893336,5.517251,7.969595,0.021380264,-0.14874557,-0.17684534,-3.45,43.575,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446226,42176474495810,-3.4893336,5.517251,7.969595,0.021380264,-0.14874557,-0.17684534,-5.625,43.95,-31.95,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662446283,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662446309,42176512915080,-3.473182,5.1343994,7.9794655,0.021380264,-0.14874557,-0.17684534,-5.625,43.95,-31.95,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446309,42176564495810,-3.473182,5.1343994,7.9794655,0.22876884,-0.057115853,-0.071013026,-5.625,43.95,-31.95,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446322,42176574495810,-3.473182,5.1343994,7.9794655,0.22876884,-0.057115853,-0.071013026,-6.3,43.5,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446403,42176617101382,-2.7798617,5.209474,7.1081786,0.22876884,-0.057115853,-0.071013026,-6.3,43.5,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446408,42176664495810,-2.7798617,5.209474,7.1081786,0.04001164,-0.08536834,-0.04474584,-6.3,43.5,-33.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446426,42176674495810,-2.7798617,5.209474,7.1081786,0.04001164,-0.08536834,-0.04474584,-6.0750003,42.975002,-33.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446503,42176764495810,-2.7798617,5.209474,7.1081786,-0.035430156,-0.008246673,-0.041844234,-6.0750003,42.975002,-33.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446504,42176721287632,-2.5695925,5.5343,7.467401,-0.035430156,-0.008246673,-0.041844234,-6.0750003,42.975002,-33.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446530,42176774495810,-2.5695925,5.5343,7.467401,-0.035430156,-0.008246673,-0.041844234,-7.275,43.125,-32.925003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446607,42176864495810,-2.5695925,5.5343,7.467401,-0.011148281,-0.15913026,0.1605047,-7.275,43.125,-32.925003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446607,42176825473882,-2.3219352,5.393123,7.876275,-0.011148281,-0.15913026,0.1605047,-7.275,43.125,-32.925003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446626,42176874495810,-2.3219352,5.393123,7.876275,-0.011148281,-0.15913026,0.1605047,-6.3750005,42.9,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446703,42176964495810,-2.3219352,5.393123,7.876275,0.090866126,-0.051923502,-0.46670064,-6.3750005,42.9,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446713,42176929660080,-1.9962122,4.9378886,7.9244304,0.090866126,-0.051923502,-0.46670064,-6.3750005,42.9,-34.275,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446729,42176974495810,-1.9962122,4.9378886,7.9244304,0.090866126,-0.051923502,-0.46670064,-8.925,42.675003,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446807,42177064495810,-1.9962122,4.9378886,7.9244304,-0.087048225,-0.28481567,-0.3011563,-8.925,42.675003,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446818,42177033846330,-3.8347974,5.6620164,7.7123666,-0.087048225,-0.28481567,-0.3011563,-8.925,42.675003,-33.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446826,42177074495810,-3.8347974,5.6620164,7.7123666,-0.087048225,-0.28481567,-0.3011563,-10.200001,42.525,-34.425003,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662446904,,,,,,,,,,,true,11.05531378,76.92710484,378.41082763671875,3.7900925,0.0,,92,59,,,,,,,,,,,,,
SENSOR,1789662446923,42177164495810,-3.8347974,5.6620164,7.7123666,0.03161225,-0.17928879,-0.10262527,-10.200001,42.525,-34.425003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662446923,42177138032528,-3.6421752,5.875277,7.9426756,0.03161225,-0.17928879,-0.10262527,-10.200001,42.525,-34.425003,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662447000,,,,,,,,,,,true,11.05531313,76.92710573,378.46600341796875,3.7900925,0.0,,92,59,,,,,,,,,,,,,
SENSOR,1789662446929,42177174495810,-3.6421752,5.875277,7.9426756,0.03161225,-0.17928879,-0.10262527,-12.150001,42.225002,-33.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447008,42177264495810,-3.6421752,5.875277,7.9426756,0.2406807,0.40423974,-0.2067777,-12.150001,42.225002,-33.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447024,42177242218726,-2.5701907,6.276673,8.072785,0.2406807,0.40423974,-0.2067777,-12.150001,42.225002,-33.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447027,42177274495810,-2.5701907,6.276673,8.072785,0.2406807,0.40423974,-0.2067777,-12.825001,41.775,-33.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447104,42177364495810,-2.5701907,6.276673,8.072785,0.9089667,0.6647735,-0.2990183,-12.825001,41.775,-33.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447128,42177346404924,-2.9949167,7.0899334,8.484052,0.9089667,0.6647735,-0.2990183,-12.825001,41.775,-33.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447128,42177374495810,-2.9949167,7.0899334,8.484052,0.9089667,0.6647735,-0.2990183,-12.150001,39.9,-36.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447207,42177464495810,-2.9949167,7.0899334,8.484052,1.616348,0.11392627,-0.0013744456,-12.150001,39.9,-36.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447225,42177474495810,-2.9949167,7.0899334,8.484052,1.616348,0.11392627,-0.0013744456,-9.900001,35.925003,-42.825,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447233,42177450591122,-2.8292136,7.1024957,6.2204413,1.616348,0.11392627,-0.0013744456,-9.900001,35.925003,-42.825,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447304,42177564495810,-2.8292136,7.1024957,6.2204413,1.8377866,0.8683442,0.11285726,-9.900001,35.925003,-42.825,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662447308,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662447337,42177574495810,-2.8292136,7.1024957,6.2204413,1.8377866,0.8683442,0.11285726,-4.9500003,30.225,-49.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447337,42177554777320,-2.6243281,7.0929246,5.5097733,1.8377866,0.8683442,0.11285726,-4.9500003,30.225,-49.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447407,42177664495810,-2.6243281,7.0929246,5.5097733,1.0118974,0.83092874,-0.09529489,-4.9500003,30.225,-49.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447425,42177674495810,-2.6243281,7.0929246,5.5097733,1.0118974,0.83092874,-0.09529489,-4.65,25.800001,-53.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447442,42177658963466,-4.4575295,7.9683986,3.321537,1.0118974,0.83092874,-0.09529489,-4.65,25.800001,-53.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447502,42177764495810,-4.4575295,7.9683986,3.321537,0.29138246,-0.979827,-0.070249446,-4.65,25.800001,-53.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447528,42177774495810,-4.4575295,7.9683986,3.321537,0.29138246,-0.979827,-0.070249446,-6.8250003,25.500002,-56.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447546,42177763149612,-4.627719,7.714161,3.367898,0.29138246,-0.979827,-0.070249446,-6.8250003,25.500002,-56.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447607,42177864495810,-4.627719,7.714161,3.367898,0.10506873,-0.23961169,-0.071013026,-6.8250003,25.500002,-56.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447624,42177874495810,-4.627719,7.714161,3.367898,0.10506873,-0.23961169,-0.071013026,-9.675,26.325,-58.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447650,42177867335757,-4.3851466,7.4700933,3.0376883,0.10506873,-0.23961169,-0.071013026,-9.675,26.325,-58.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447702,42177964495810,-4.3851466,7.4700933,3.0376883,-0.39324418,0.28053963,-0.006108647,-9.675,26.325,-58.575,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447728,42177974495810,-4.3851466,7.4700933,3.0376883,-0.39324418,0.28053963,-0.006108647,-11.175,28.275002,-60.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447754,42177971521903,-4.977968,7.2762747,2.6518457,-0.39324418,0.28053963,-0.006108647,-11.175,28.275002,-60.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447806,42178064495810,-4.977968,7.2762747,2.6518457,-0.43233952,0.61987495,0.08139773,-11.175,28.275002,-60.975002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447824,42178074495810,-4.977968,7.2762747,2.6518457,-0.43233952,0.61987495,0.08139773,-12.375001,32.175003,-63.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447858,42178075708049,-5.1667023,7.114759,3.0933216,-0.43233952,0.61987495,0.08139773,-12.375001,32.175003,-63.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662447902,42178164495810,-5.1667023,7.114759,3.0933216,-0.34483314,-0.39767292,0.29016075,-12.375001,32.175003,-63.15,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662447903,,,,,,,,,,,true,11.05531313,76.92710573,378.46600341796875,3.7900925,0.0,,93,63,,,,,,,,,,,,,
GNSS,1789662448000,,,,,,,,,,,true,11.05531234,76.92710493,378.4034423828125,3.7900925,0.0,,93,63,,,,,,,,,,,,,
SENSOR,1789662447928,42178174495810,-5.1667023,7.114759,3.0933216,-0.34483314,-0.39767292,0.29016075,-15.525001,38.325,-65.325005,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662447922,,,,,,,,,,,true,11.0554072,76.9271226,374.70001220703125,85.553604,,,93,63,,,,,,,,,,,,,
SENSOR,1789662447962,42178179894195,-4.5358944,7.1886373,4.6325045,-0.34483314,-0.39767292,0.29016075,-15.525001,38.325,-65.325005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448006,42178264495810,-4.5358944,7.1886373,4.6325045,-0.11804961,-0.02275471,0.32055128,-15.525001,38.325,-65.325005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448024,42178274495810,-4.5358944,7.1886373,4.6325045,-0.11804961,-0.02275471,0.32055128,-21.075,41.475002,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448067,42178284080289,-3.9553359,7.515856,3.6511483,-0.11804961,-0.02275471,0.32055128,-21.075,41.475002,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448101,42178364495810,-3.9553359,7.515856,3.6511483,-0.0424551,0.9697477,0.121409364,-21.075,41.475002,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448128,42178374495810,-3.9553359,7.515856,3.6511483,-0.0424551,0.9697477,0.121409364,-21.6,44.850002,-67.65,,,,,,,,,,,,,,,,,,,,,,
