timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789662428396.0,0.49,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.1374043558492457,0.22553610339574848,9.864862188567743,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428406.0,0.5,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.1374147775264626,0.22561603017776524,9.865037812059994,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428416.0,0.51,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868548347385081,0.0007163023774520316,0.1374904285447923,0.22553274250088745,9.865120635894009,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428426.0,0.52,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868548347385081,0.0007163023774520316,0.1374067330933607,0.2256648446588957,9.865093663845679,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428436.0,0.53,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868548347385081,0.0007163023774520316,0.13690907197205704,0.22647765989961754,9.865000473569973,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428446.0,0.54,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868548347385081,0.0007163023774520316,0.13594925068106478,0.22808199576493465,9.86489041384289,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428456.0,0.55,0.13339986,0.2324029,9.864711,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0007163023774520316,0.13477462775708066,0.23006483041609846,9.864793287646428,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428466.0,0.56,0.13339986,0.2324029,9.864711,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0007163023774520316,0.13377845665915525,0.23175005002722934,9.86472065035407,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428476.0,0.57,0.13339986,0.2324029,9.864711,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0007163023774520316,0.13323231018611614,0.23267003656603813,9.864676950298083,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428486.0,0.58,0.13339986,0.2324029,9.864711,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0007163023774520316,0.13313010623559168,0.23284148631010285,9.864667932813747,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428496.0,0.59,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0005714116229768989,0.13325516368954354,0.2326463574514245,9.864698727179153,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428506.0,0.6,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.525,2.1000001,8.925,9.868349899760213,0.0005714116229768989,0.13337743588141523,0.23247784004579056,9.86475940897711,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428516.0,0.61,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.868349899760213,0.0005714116229768989,0.13340835552453856,0.23245916852093967,9.864808400206604,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428526.0,0.62,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.868349899760213,0.0005714116229768989,0.13341637249290034,0.2324198284488755,9.86477587770399,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428536.0,0.63,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.868349899760213,0.0005714116229768989,0.1335256641925499,0.23209962305368873,9.864601262232604,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428546.0,0.64,0.13339986,0.2324029,9.864711,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.868349899760213,0.0005714116229768989,0.13379250408276405,0.23140186971205332,9.864286147843131,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428556.0,0.65,0.13459627,0.22941187,9.863514,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.867099593608591,0.0005714116229768989,0.13415328670594154,0.2304976358778799,9.863915095680369,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428566.0,0.66,0.13459627,0.22941187,9.863514,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.867099593608591,0.0005714116229768989,0.13447483415616973,0.2297065388123839,9.863612723701927,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428576.0,0.67,0.13459627,0.22941187,9.863514,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.867099593608591,0.0005714116229768989,0.13465440251327157,0.22926728163331117,9.863463526761238,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428586.0,0.68,0.13459627,0.22941187,9.863514,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.867099593608591,0.0005714116229768989,0.13468326791873012,0.22919458154589226,9.863459355627427,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428596.0,0.69,0.13459627,0.22941187,9.863514,-0.00030543236,0.00015271618,0.00045814854,-60.675003,2.025,8.700001,9.867099593608591,0.0005714116229768989,0.1346322842583052,0.22931799237763165,9.863514464629791,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428606.0,0.7,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-60.675003,2.025,8.700001,9.867099593608591,0.0014162316043493841,0.13458740059831892,0.22943420955224791,9.863532032000231,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428616.0,0.71,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-60.675003,2.025,8.700001,9.867099593608591,0.0014162316043493841,0.13459067416605044,0.22944138337115486,9.863475274820928,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428626.0,0.72,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.867099593608591,0.0014162316043493841,0.13462167681337311,0.22937757712268275,9.8634008029401,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428636.0,0.73,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.867099593608591,0.0014162316043493841,0.1346215694086056,0.22936540757652565,9.863431447507898,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428646.0,0.74,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.867099593608591,0.0014162316043493841,0.13454067491442312,0.2295113294997146,9.8636748039247,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428656.0,0.75,0.13459627,0.22941187,9.863514,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.867099593608591,0.0014162316043493841,0.1343797325610388,0.22982260586065506,9.86413424842994,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428666.0,0.76,0.13399807,0.23060828,9.865309,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.868913685256816,0.0014162316043493841,0.1341953925497273,0.23019607373497344,9.86468381908219,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428676.0,0.77,0.13399807,0.23060828,9.865309,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.868913685256816,0.0014162316043493841,0.1340611017843074,0.23049014509922727,9.865141347838627,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428686.0,0.78,0.13399807,0.23060828,9.865309,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.868913685256816,0.0014162316043493841,0.13401042674820174,0.23062701158728288,9.865387289799202,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428696.0,0.79,0.13399807,0.23060828,9.865309,-0.0009162971,0.0007635809,-0.0007635809,-61.050003,2.325,7.9500003,9.868913685256816,0.0014162316043493841,0.13401002593248634,0.23064218541618367,9.865430313877281,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428706.0,0.8,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-61.050003,2.325,7.9500003,9.868913685256816,0.0012024884190490203,0.13398985542906536,0.2306405838863464,9.865372788988436,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428716.0,0.81,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-60.300003,1.8750001,8.025001,9.868913685256816,0.0012024884190490203,0.13391341642233773,0.2306945037027035,9.865319579802204,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428726.0,0.82,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-60.300003,1.8750001,8.025001,9.868913685256816,0.0012024884190490203,0.133835728816647,0.23076340858563738,9.86530821425612,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428736.0,0.83,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-60.300003,1.8750001,8.025001,9.868913685256816,0.0012024884190490203,0.13389479133756094,0.23070279511177422,9.86530369794516,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428746.0,0.84,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-60.300003,1.8750001,8.025001,9.868913685256816,0.0012024884190490203,0.1342220216914543,0.23037026577334876,9.865246961179258,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428756.0,0.85,0.13399807,0.23060828,9.865309,-0.0009162971,0.00015271618,-0.0007635809,-60.300003,1.8750001,8.025001,9.868913685256816,0.0012024884190490203,0.13482645780055544,0.22975787088037508,9.865112837700213,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
